zipcode,subdistrict,province
21210,วังจันทร์,ระยอง
21210,ชุมแสง,ระยอง
21210,ป่ายุบใน,ระยอง
21210,พลงตาเอี่ยม,ระยอง
21120,บ้านค่าย,ระยอง
21120,หนองละลอก,ระยอง
21120,หนองตะพาน,ระยอง
21120,ตาขัน,ระยอง
21120,บางบุตร,ระยอง
21120,หนองบัว,ระยอง
21120,ชากบก,ระยอง
21140,ปลวกแดง,ระยอง
21140,ตาสิทธิ์,ระยอง
21140,ละหาร,ระยอง
21140,แม่น้ำคู้,ระยอง
21140,มาบยางพร,ระยอง
21140,หนองไร่,ระยอง
21110,น้ำเป็น,ระยอง
21110,ห้วยทับมอญ,ระยอง
21110,ชำฆ้อ,ระยอง
21110,เขาน้อย,ระยอง
21180,นิคมพัฒนา,ระยอง
21180,มาบข่า,ระยอง
21180,พนานิคม,ระยอง
21180,มะขามคู่,ระยอง
22000,ตลาด,จันทบุรี
22000,วัดใหม่,จันทบุรี
22000,คลองนารายณ์,จันทบุรี
22000,เกาะขวาง,จันทบุรี
22000,คมบาง,จันทบุรี
22000,ท่าช้าง,จันทบุรี
22000,จันทนิมิต,จันทบุรี
22000,บางกะจะ,จันทบุรี
22000,แสลง,จันทบุรี
22000,หนองบัว,จันทบุรี
22000,พลับพลา,จันทบุรี
22110,ขลุง,จันทบุรี
22110,บ่อ,จันทบุรี
22110,เกวียนหัก,จันทบุรี
22110,ตะปอน,จันทบุรี
22110,บางชัน,จันทบุรี
22110,วันยาว,จันทบุรี
22110,ซึ้ง,จันทบุรี
22110,มาบไพ,จันทบุรี
22110,วังสรรพรส,จันทบุรี
22110,ตรอกนอง,จันทบุรี
22110,ตกพรม,จันทบุรี
22150,บ่อเวฬุ,จันทบุรี
22120,ท่าใหม่,จันทบุรี
22120,ยายร้า,จันทบุรี
22120,สีพยา,จันทบุรี
22120,บ่อพุ,จันทบุรี
22120,พลอยแหวน,จันทบุรี
22120,เขาวัว,จันทบุรี
22120,เขาบายศรี,จันทบุรี
22120,สองพี่น้อง,จันทบุรี
22170,ทุ่งเบญจา,จันทบุรี
22170,รำพัน,จันทบุรี
22170,โขมง,จันทบุรี
22120,ตะกาดเง้า,จันทบุรี
22120,คลองขุด,จันทบุรี
22170,เขาแก้ว,จันทบุรี
22140,ทับไทร,จันทบุรี
22140,โป่งน้ำร้อน,จันทบุรี
22140,หนองตาคง,จันทบุรี
22140,เทพนิมิต,จันทบุรี
22140,คลองใหญ่,จันทบุรี
22150,มะขาม,จันทบุรี
22150,ท่าหลวง,จันทบุรี
22150,ปัถวี,จันทบุรี
22150,วังแซ้ม,จันทบุรี
22150,ฉมัน,จันทบุรี
22150,อ่างคีรี,จันทบุรี
22130,ปากน้ำแหลมสิงห์,จันทบุรี
22130,เกาะเปริด,จันทบุรี
22130,หนองชิ่ม,จันทบุรี
22190,พลิ้ว,จันทบุรี
22190,คลองน้ำเค็ม,จันทบุรี
22190,บางสระเก้า,จันทบุรี
22120,บางกะไชย,จันทบุรี
22180,ปะตง,จันทบุรี
22180,ทุ่งขนาน,จันทบุรี
22180,ทับช้าง,จันทบุรี
22180,ทรายขาว,จันทบุรี
22180,สะตอน,จันทบุรี
22160,แก่งหางแมว,จันทบุรี
22160,ขุนซ่อง,จันทบุรี
22160,สามพี่น้อง,จันทบุรี
22160,พวา,จันทบุรี
22160,เขาวงกต,จันทบุรี
22160,นายายอาม,จันทบุรี
22170,วังโตนด,จันทบุรี
22170,กระแจะ,จันทบุรี
22170,สนามไชย,จันทบุรี
22160,ช้างข้าม,จันทบุรี
22170,วังใหม่,จันทบุรี
22210,ชากไทย,จันทบุรี
22210,พลวง,จันทบุรี
22210,ตะเคียนทอง,จันทบุรี
22210,คลองพลู,จันทบุรี
22210,จันทเขลม,จันทบุรี
23000,บางพระ,ตราด
23000,หนองเสม็ด,ตราด
23000,หนองโสน,ตราด
23000,หนองคันทรง,ตราด
23000,ห้วงน้ำขาว,ตราด
23000,อ่าวใหญ่,ตราด
23000,วังกระแจะ,ตราด
23000,ห้วยแร้ง,ตราด
23000,เนินทราย,ตราด
23000,ท่าพริก,ตราด
23000,ท่ากุ่ม,ตราด
23000,ตะกาง,ตราด
23000,ชำราก,ตราด
23000,แหลมกลัด,ตราด
23110,คลองใหญ่,ตราด
23110,ไม้รูด,ตราด
23110,หาดเล็ก,ตราด
23130,เขาสมิง,ตราด
23150,แสนตุ้ง,ตราด
23130,วังตะเคียน,ตราด
23150,ท่าโสม,ตราด
23150,สะตอ,ตราด
23150,ประณีต,ตราด
23150,เทพนิมิต,ตราด
23130,ทุ่งนนทรี,ตราด
23140,บ่อพลอย,ตราด
23140,ช้างทูน,ตราด
23140,ด่านชุมพล,ตราด
23140,หนองบอน,ตราด
23140,นนทรีย์,ตราด
23120,แหลมงอบ,ตราด
23120,น้ำเชี่ยว,ตราด
23120,บางปิด,ตราด
23120,คลองใหญ่,ตราด
23000,เกาะหมาก,ตราด
23000,เกาะกูด,ตราด
23170,เกาะช้าง,ตราด
23170,เกาะช้างใต้,ตราด
24000,หน้าเมือง,ฉะเชิงเทรา
24000,ท่าไข่,ฉะเชิงเทรา
24000,บ้านใหม่,ฉะเชิงเทรา
24000,คลองนา,ฉะเชิงเทรา
24000,บางตีนเป็ด,ฉะเชิงเทรา
24000,บางไผ่,ฉะเชิงเทรา
24000,คลองจุกกระเฌอ,ฉะเชิงเทรา
24000,บางแก้ว,ฉะเชิงเทรา
24000,บางขวัญ,ฉะเชิงเทรา
24000,คลองนครเนื่องเขต,ฉะเชิงเทรา
24000,วังตะเคียน,ฉะเชิงเทรา
24000,โสธร,ฉะเชิงเทรา
24000,บางพระ,ฉะเชิงเทรา
24000,บางกะไห,ฉะเชิงเทรา
24000,หนามแดง,ฉะเชิงเทรา
24000,คลองเปรง,ฉะเชิงเทรา
24000,คลองอุดมชลจร,ฉะเชิงเทรา
24000,คลองหลวงแพ่ง,ฉะเชิงเทรา
24000,บางเตย,ฉะเชิงเทรา
24110,บางคล้า,ฉะเชิงเทรา
24110,บางสวน,ฉะเชิงเทรา
24110,บางกระเจ็ด,ฉะเชิงเทรา
24110,ปากน้ำ,ฉะเชิงเทรา
24110,ท่าทองหลาง,ฉะเชิงเทรา
24110,สาวชะโงก,ฉะเชิงเทรา
24110,เสม็ดเหนือ,ฉะเชิงเทรา
24110,เสม็ดใต้,ฉะเชิงเทรา
24110,หัวไทร,ฉะเชิงเทรา
24150,บางน้ำเปรี้ยว,ฉะเชิงเทรา
24150,บางขนาก,ฉะเชิงเทรา
24150,สิงโตทอง,ฉะเชิงเทรา
24150,หมอนทอง,ฉะเชิงเทรา
24170,บึงน้ำรักษ์,ฉะเชิงเทรา
24170,ดอนเกาะกา,ฉะเชิงเทรา
24150,โยธะกา,ฉะเชิงเทรา
24170,ดอนฉิมพลี,ฉะเชิงเทรา
24000,ศาลาแดง,ฉะเชิงเทรา
24150,โพรงอากาศ,ฉะเชิงเทรา
24130,บางปะกง,ฉะเชิงเทรา
24130,ท่าสะอ้าน,ฉะเชิงเทรา
24180,บางวัว,ฉะเชิงเทรา
24180,บางสมัคร,ฉะเชิงเทรา
24130,บางผึ้ง,ฉะเชิงเทรา
24180,บางเกลือ,ฉะเชิงเทรา
24130,สองคลอง,ฉะเชิงเทรา
24130,หนองจอก,ฉะเชิงเทรา
24180,พิมพา,ฉะเชิงเทรา
24130,ท่าข้าม,ฉะเชิงเทรา
24180,หอมศีล,ฉะเชิงเทรา
24130,เขาดิน,ฉะเชิงเทรา
24140,บ้านโพธิ์,ฉะเชิงเทรา
24140,เกาะไร่,ฉะเชิงเทรา
24140,คลองขุด,ฉะเชิงเทรา
24140,คลองบ้านโพธิ์,ฉะเชิงเทรา
24140,คลองประเวศ,ฉะเชิงเทรา
24140,ดอนทราย,ฉะเชิงเทรา
24140,เทพราช,ฉะเชิงเทรา
24140,ท่าพลับ,ฉะเชิงเทรา
24140,หนองตีนนก,ฉะเชิงเทรา
24140,หนองบัว,ฉะเชิงเทรา
24140,บางซ่อน,ฉะเชิงเทรา
24140,บางกรูด,ฉะเชิงเทรา
24140,แหลมประดู่,ฉะเชิงเทรา
24140,ลาดขวาง,ฉะเชิงเทรา
24140,สนามจันทร์,ฉะเชิงเทรา
24140,แสนภูดาษ,ฉะเชิงเทรา
24140,สิบเอ็ดศอก,ฉะเชิงเทรา
24120,เกาะขนุน,ฉะเชิงเทรา
24120,บ้านซ่อง,ฉะเชิงเทรา
24120,พนมสารคาม,ฉะเชิงเทรา
24120,เมืองเก่า,ฉะเชิงเทรา
24120,หนองยาว,ฉะเชิงเทรา
24120,ท่าถ่าน,ฉะเชิงเทรา
24120,หนองแหน,ฉะเชิงเทรา
24120,เขาหินซ้อน,ฉะเชิงเทรา
24120,บางคา,ฉะเชิงเทรา
24120,เมืองใหม่,ฉะเชิงเทรา
24120,ดงน้อย,ฉะเชิงเทรา
24160,คู้ยายหมี,ฉะเชิงเทรา
24160,ท่ากระดาน,ฉะเชิงเทรา
24160,ทุ่งพระยา,ฉะเชิงเทรา
24160,ลาดกระทิง,ฉะเชิงเทรา
24190,แปลงยาว,ฉะเชิงเทรา
24190,วังเย็น,ฉะเชิงเทรา
24190,หัวสำโรง,ฉะเชิงเทรา
24190,หนองไม้แก่น,ฉะเชิงเทรา
24160,ท่าตะเกียบ,ฉะเชิงเทรา
24160,คลองตะเกรา,ฉะเชิงเทรา
24000,ก้อนแก้ว,ฉะเชิงเทรา
24000,คลองเขื่อน,ฉะเชิงเทรา
24000,บางเล่า,ฉะเชิงเทรา
24000,บางโรง,ฉะเชิงเทรา
24110,บางตลาด,ฉะเชิงเทรา
25000,หน้าเมือง,ปราจีนบุรี
25000,รอบเมือง,ปราจีนบุรี
25000,วัดโบสถ์,ปราจีนบุรี
25000,บางเดชะ,ปราจีนบุรี
25000,ท่างาม,ปราจีนบุรี
25000,บางบริบูรณ์,ปราจีนบุรี
25000,ดงพระราม,ปราจีนบุรี
25230,บ้านพระ,ปราจีนบุรี
25230,โคกไม้ลาย,ปราจีนบุรี
25230,ไม้เค็ด,ปราจีนบุรี
25000,ดงขี้เหล็ก,ปราจีนบุรี
25230,เนินหอม,ปราจีนบุรี
25000,โนนห้อม,ปราจีนบุรี
25110,กบินทร์,ปราจีนบุรี
25240,เมืองเก่า,ปราจีนบุรี
25110,วังดาล,ปราจีนบุรี
25110,นนทรี,ปราจีนบุรี
25110,ย่านรี,ปราจีนบุรี
25110,วังตะเคียน,ปราจีนบุรี
25110,หาดนางแก้ว,ปราจีนบุรี
25110,ลาดตะเคียน,ปราจีนบุรี
25110,บ้านนา,ปราจีนบุรี
25110,บ่อทอง,ปราจีนบุรี
25110,หนองกี่,ปราจีนบุรี
25110,นาแขม,ปราจีนบุรี
25110,เขาไม้แก้ว,ปราจีนบุรี
25110,วังท่าช้าง,ปราจีนบุรี
25220,นาดี,ปราจีนบุรี
25220,สำพันตา,ปราจีนบุรี
25220,สะพานหิน,ปราจีนบุรี
25220,ทุ่งโพธิ์,ปราจีนบุรี
25220,แก่งดินสอ,ปราจีนบุรี
25220,บุพราหมณ์,ปราจีนบุรี
25150,บ้านสร้าง,ปราจีนบุรี
25150,บางกระเบา,ปราจีนบุรี
25150,บางเตย,ปราจีนบุรี
25150,บางยาง,ปราจีนบุรี
25150,บางแตน,ปราจีนบุรี
25150,บางพลวง,ปราจีนบุรี
25150,บางปลาร้า,ปราจีนบุรี
25150,บางขาม,ปราจีนบุรี
25150,กระทุ่มแพ้ว,ปราจีนบุรี
25130,ประจันตคาม,ปราจีนบุรี
25130,เกาะลอย,ปราจีนบุรี
25130,บ้านหอย,ปราจีนบุรี
25130,หนองแสง,ปราจีนบุรี
25130,ดงบัง,ปราจีนบุรี
25130,คำโตนด,ปราจีนบุรี
25130,บุฝ้าย,ปราจีนบุรี
25130,หนองแก้ว,ปราจีนบุรี
25130,โพธิ์งาม,ปราจีนบุรี
25140,ศรีมหาโพธิ,ปราจีนบุรี
25140,สัมพันธ์,ปราจีนบุรี
25140,บ้านทาม,ปราจีนบุรี
25140,ท่าตูม,ปราจีนบุรี
25140,บางกุ้ง,ปราจีนบุรี
25140,ดงกระทงยาม,ปราจีนบุรี
25140,หนองโพรง,ปราจีนบุรี
25140,หัวหว้า,ปราจีนบุรี
25140,หาดยาง,ปราจีนบุรี
25140,กรอกสมบูรณ์,ปราจีนบุรี
25190,โคกปีบ,ปราจีนบุรี
25190,โคกไทย,ปราจีนบุรี
25190,คู้ลำพัน,ปราจีนบุรี
25190,ไผ่ชะเลือด,ปราจีนบุรี
26000,นครนายก,นครนายก
26000,ท่าช้าง,นครนายก
26000,บ้านใหญ่,นครนายก
26000,วังกระโจม,นครนายก
26000,ท่าทราย,นครนายก
26000,ดอนยอ,นครนายก
26000,ศรีจุฬา,นครนายก
26000,ดงละคร,นครนายก
26000,ศรีนาวา,นครนายก
26000,สาริกา,นครนายก
26000,หินตั้ง,นครนายก
26000,เขาพระ,นครนายก
26000,พรหมณี,นครนายก
26130,เกาะหวาย,นครนายก
26130,เกาะโพธิ์,นครนายก
26130,ปากพลี,นครนายก
26130,โคกกรวด,นครนายก
26130,ท่าเรือ,นครนายก
26130,หนองแสง,นครนายก
26130,นาหินลาด,นครนายก
26110,บ้านนา,นครนายก
26110,บ้านพร้าว,นครนายก
26110,บ้านพริก,นครนายก
26110,อาษา,นครนายก
26110,ทองหลาง,นครนายก
26110,บางอ้อ,นครนายก
26110,พิกุลออก,นครนายก
26110,ป่าขะ,นครนายก
26110,เขาเพิ่ม,นครนายก
26110,ศรีกะอาง,นครนายก
26120,พระอาจารย์,นครนายก
26120,บึงศาล,นครนายก
26120,ศีรษะกระบือ,นครนายก
26120,โพธิ์แทน,นครนายก
26120,บางสมบูรณ์,นครนายก
26120,ทรายมูล,นครนายก
26120,บางปลากด,นครนายก
26120,บางลูกเสือ,นครนายก
26120,องครักษ์,นครนายก
26120,ชุมพล,นครนายก
26120,คลองใหญ่,นครนายก
27000,สระแก้ว,สระแก้ว
27000,บ้านแก้ง,สระแก้ว
27000,ศาลาลำดวน,สระแก้ว
27000,โคกปี่ฆ้อง,สระแก้ว
27000,ท่าแยก,สระแก้ว
27000,ท่าเกษม,สระแก้ว
27000,สระขวัญ,สระแก้ว
27000,หนองบอน,สระแก้ว
27260,คลองหาด,สระแก้ว
27260,ไทยอุดม,สระแก้ว
27260,ซับมะกรูด,สระแก้ว
27260,ไทรเดี่ยว,สระแก้ว
27260,คลองไก่เถื่อน,สระแก้ว
27260,เบญจขร,สระแก้ว
27260,ไทรทอง,สระแก้ว
27180,ตาพระยา,สระแก้ว
27180,ทัพเสด็จ,สระแก้ว
27180,ทัพราช,สระแก้ว
27180,ทัพไทย,สระแก้ว
27180,โคคลาน,สระแก้ว
27210,วังน้ำเย็น,สระแก้ว
27210,ตาหลังใน,สระแก้ว
27210,คลองหินปูน,สระแก้ว
27210,ทุ่งมหาเจริญ,สระแก้ว
27160,วัฒนานคร,สระแก้ว
27160,ท่าเกวียน,สระแก้ว
27160,ผักขะ,สระแก้ว
27160,โนนหมากเค็ง,สระแก้ว
27160,หนองน้ำใส,สระแก้ว
27160,ช่องกุ่ม,สระแก้ว
27160,หนองแวง,สระแก้ว
27160,แซร์ออ,สระแก้ว
27160,หนองหมากฝ้าย,สระแก้ว
27160,หนองตะเคียนบอน,สระแก้ว
27160,ห้วยโจด,สระแก้ว
27120,อรัญประเทศ,สระแก้ว
27120,เมืองไผ่,สระแก้ว
27120,หันทราย,สระแก้ว
27120,คลองน้ำใส,สระแก้ว
27120,ท่าข้าม,สระแก้ว
27120,ป่าไร่,สระแก้ว
27120,ทับพริก,สระแก้ว
27120,บ้านใหม่หนองไทร,สระแก้ว
27120,ผ่านศึก,สระแก้ว
27120,หนองสังข์,สระแก้ว
27120,คลองทับจันทร์,สระแก้ว
27120,ฟากห้วย,สระแก้ว
27120,บ้านด่าน,สระแก้ว
27000,เขาฉกรรจ์,สระแก้ว
27000,หนองหว้า,สระแก้ว
27000,พระเพลิง,สระแก้ว
27000,เขาสามสิบ,สระแก้ว
27120,โคกสูง,สระแก้ว
27180,หนองม่วง,สระแก้ว
27180,หนองแวง,สระแก้ว
27120,โนนหมากมุ่น,สระแก้ว
27250,วังสมบูรณ์,สระแก้ว
27250,วังใหม่,สระแก้ว
27250,วังทอง,สระแก้ว
30000,ในเมือง,นครราชสีมา
30000,โพธิ์กลาง,นครราชสีมา
30000,หนองจะบก,นครราชสีมา
30310,โคกสูง,นครราชสีมา
30000,มะเริง,นครราชสีมา
30000,หนองระเวียง,นครราชสีมา
30000,ปรุใหญ่,นครราชสีมา
30000,หมื่นไวย,นครราชสีมา
30000,พลกรัง,นครราชสีมา
30000,หนองไผ่ล้อม,นครราชสีมา
30000,หัวทะเล,นครราชสีมา
30000,บ้านเกาะ,นครราชสีมา
30000,บ้านใหม่,นครราชสีมา
30000,พุดซา,นครราชสีมา
30310,บ้านโพธิ์,นครราชสีมา
30310,จอหอ,นครราชสีมา
30280,โคกกรวด,นครราชสีมา
30000,ไชยมงคล,นครราชสีมา
30000,หนองบัวศาลา,นครราชสีมา
30000,สุรนารี,นครราชสีมา
30000,สีมุม,นครราชสีมา
30310,ตลาด,นครราชสีมา
30000,พะเนา,นครราชสีมา
30000,หนองกระทุ่ม,นครราชสีมา
30310,หนองไข่น้ำ,นครราชสีมา
30250,แชะ,นครราชสีมา
30250,เฉลียง,นครราชสีมา
30250,ครบุรี,นครราชสีมา
30250,โคกกระชาย,นครราชสีมา
30250,จระเข้หิน,นครราชสีมา
30250,มาบตะโกเอน,นครราชสีมา
30250,อรพิมพ์,นครราชสีมา
30250,บ้านใหม่,นครราชสีมา
30250,ลำเพียก,นครราชสีมา
30250,ครบุรีใต้,นครราชสีมา
30250,ตะแบกบาน,นครราชสีมา
30250,สระว่านพระยา,นครราชสีมา
30330,เสิงสาง,นครราชสีมา
30330,สระตะเคียน,นครราชสีมา
30330,โนนสมบูรณ์,นครราชสีมา
30330,กุดโบสถ์,นครราชสีมา
30330,สุขไพบูลย์,นครราชสีมา
30330,บ้านราษฎร์,นครราชสีมา
30260,เมืองคง,นครราชสีมา
30260,คูขาด,นครราชสีมา
30260,เทพาลัย,นครราชสีมา
30260,ตาจั่น,นครราชสีมา
30260,บ้านปรางค์,นครราชสีมา
30260,หนองมะนาว,นครราชสีมา
30260,หนองบัว,นครราชสีมา
30260,โนนเต็ง,นครราชสีมา
30260,ดอนใหญ่,นครราชสีมา
30260,ขามสมบูรณ์,นครราชสีมา
30350,บ้านเหลื่อม,นครราชสีมา
30350,วังโพธิ์,นครราชสีมา
30350,โคกกระเบื้อง,นครราชสีมา
30350,ช่อระกา,นครราชสีมา
30230,จักราช,นครราชสีมา
30230,ทองหลาง,นครราชสีมา
30230,สีสุก,นครราชสีมา
30230,หนองขาม,นครราชสีมา
30230,หนองพลวง,นครราชสีมา
30230,ศรีละกอ,นครราชสีมา
30230,คลองเมือง,นครราชสีมา
30230,หินโคน,นครราชสีมา
30190,กระโทก,นครราชสีมา
30190,พลับพลา,นครราชสีมา
30190,ท่าอ่าง,นครราชสีมา
30190,ทุ่งอรุณ,นครราชสีมา
30190,ท่าลาดขาว,นครราชสีมา
30190,ท่าจะหลุง,นครราชสีมา
30190,ท่าเยี่ยม,นครราชสีมา
30190,โชคชัย,นครราชสีมา
30190,ละลมใหม่พัฒนา,นครราชสีมา
30190,ด่านเกวียน,นครราชสีมา
30210,กุดพิมาน,นครราชสีมา
30210,ด่านขุนทด,นครราชสีมา
30210,ด่านนอก,นครราชสีมา
30210,ด่านใน,นครราชสีมา
30210,ตะเคียน,นครราชสีมา
30210,บ้านเก่า,นครราชสีมา
36220,บ้านแปรง,นครราชสีมา
30210,พันชนะ,นครราชสีมา
30210,สระจรเข้,นครราชสีมา
30210,หนองกราด,นครราชสีมา
30210,หนองบัวตะเกียด,นครราชสีมา
30210,หนองบัวละคร,นครราชสีมา
30210,หินดาด,นครราชสีมา
30210,ห้วยบง,นครราชสีมา
30210,โนนเมืองพัฒนา,นครราชสีมา
36220,หนองไทร,นครราชสีมา
30220,โนนไทย,นครราชสีมา
30220,ด่านจาก,นครราชสีมา
30220,กำปัง,นครราชสีมา
30220,สำโรง,นครราชสีมา
30220,ค้างพลู,นครราชสีมา
30220,บ้านวัง,นครราชสีมา
30220,บัลลังก์,นครราชสีมา
30220,สายออ,นครราชสีมา
30220,ถนนโพธิ์,นครราชสีมา
30220,มะค่า,นครราชสีมา
30160,โนนสูง,นครราชสีมา
30160,ใหม่,นครราชสีมา
30160,โตนด,นครราชสีมา
30160,บิง,นครราชสีมา
30160,ดอนชมพู,นครราชสีมา
30420,ธารปราสาท,นครราชสีมา
30160,หลุมข้าว,นครราชสีมา
30160,มะค่า,นครราชสีมา
30160,พลสงคราม,นครราชสีมา
30160,จันอัด,นครราชสีมา
30160,ขามเฒ่า,นครราชสีมา
30160,ด่านคล้า,นครราชสีมา
30160,ลำคอหงษ์,นครราชสีมา
30160,เมืองปราสาท,นครราชสีมา
30160,ดอนหวาย,นครราชสีมา
30160,ลำมูล,นครราชสีมา
30290,ขามสะแกแสง,นครราชสีมา
30290,โนนเมือง,นครราชสีมา
30290,เมืองนาท,นครราชสีมา
30290,ชีวึก,นครราชสีมา
30290,พะงาด,นครราชสีมา
30290,หนองหัวฟาน,นครราชสีมา
30290,เมืองเกษตร,นครราชสีมา
30120,บัวใหญ่,นครราชสีมา
30120,ห้วยยาง,นครราชสีมา
30120,เสมาใหญ่,นครราชสีมา
30120,ดอนตะหนิน,นครราชสีมา
30120,หนองบัวสะอาด,นครราชสีมา
30120,โนนทองหลาง,นครราชสีมา
30120,กุดจอก,นครราชสีมา
30120,ด่านช้าง,นครราชสีมา
30120,ขุนทอง,นครราชสีมา
30120,หนองแจ้งใหญ่,นครราชสีมา
30180,ประทาย,นครราชสีมา
30180,กระทุ่มราย,นครราชสีมา
30180,วังไม้แดง,นครราชสีมา
30180,ตลาดไทร,นครราชสีมา
30180,หนองพลวง,นครราชสีมา
30180,หนองค่าย,นครราชสีมา
30180,หันห้วยทราย,นครราชสีมา
30180,ดอนมัน,นครราชสีมา
30180,นางรำ,นครราชสีมา
30180,โนนเพ็ด,นครราชสีมา
30180,ทุ่งสว่าง,นครราชสีมา
30180,โคกกลาง,นครราชสีมา
30180,เมืองโดน,นครราชสีมา
30150,เมืองปัก,นครราชสีมา
30150,ตะคุ,นครราชสีมา
30150,โคกไทย,นครราชสีมา
30150,สำโรง,นครราชสีมา
30150,ตะขบ,นครราชสีมา
30150,นกออก,นครราชสีมา
30150,ดอน,นครราชสีมา
30150,ตูม,นครราชสีมา
30150,งิ้ว,นครราชสีมา
30150,สะแกราช,นครราชสีมา
30150,ลำนางแก้ว,นครราชสีมา
30150,ภูหลวง,นครราชสีมา
30150,ธงชัยเหนือ,นครราชสีมา
30150,สุขเกษม,นครราชสีมา
30150,เกษมทรัพย์,นครราชสีมา
30150,บ่อปลาทอง,นครราชสีมา
30110,ในเมือง,นครราชสีมา
30110,สัมฤทธิ์,นครราชสีมา
30110,โบสถ์,นครราชสีมา
30110,กระเบื้องใหญ่,นครราชสีมา
30110,ท่าหลวง,นครราชสีมา
30110,รังกาใหญ่,นครราชสีมา
30110,ชีวาน,นครราชสีมา
30110,นิคมสร้างตนเอง,นครราชสีมา
30110,กระชอน,นครราชสีมา
30110,ดงใหญ่,นครราชสีมา
30110,ธารละหลอด,นครราชสีมา
30110,หนองระเวียง,นครราชสีมา
30240,ห้วยแถลง,นครราชสีมา
30240,ทับสวาย,นครราชสีมา
30240,เมืองพลับพลา,นครราชสีมา
30240,หลุ่งตะเคียน,นครราชสีมา
30240,หินดาด,นครราชสีมา
30240,งิ้ว,นครราชสีมา
30240,กงรถ,นครราชสีมา
30240,หลุ่งประดู่,นครราชสีมา
30240,ตะโก,นครราชสีมา
30240,ห้วยแคน,นครราชสีมา
30270,ชุมพวง,นครราชสีมา
30270,ประสุข,นครราชสีมา
30270,ท่าลาด,นครราชสีมา
30270,สาหร่าย,นครราชสีมา
30270,ตลาดไทร,นครราชสีมา
30270,โนนรัง,นครราชสีมา
30270,หนองหลัก,นครราชสีมา
30270,โนนตูม,นครราชสีมา
30270,โนนยอ,นครราชสีมา
30170,สูงเนิน,นครราชสีมา
30170,เสมา,นครราชสีมา
30170,โคราช,นครราชสีมา
30170,บุ่งขี้เหล็ก,นครราชสีมา
30170,โนนค่า,นครราชสีมา
30170,โค้งยาง,นครราชสีมา
30170,มะเกลือเก่า,นครราชสีมา
30170,มะเกลือใหม่,นครราชสีมา
30380,นากลาง,นครราชสีมา
30380,หนองตะไก้,นครราชสีมา
30380,กุดจิก,นครราชสีมา
30280,ขามทะเลสอ,นครราชสีมา
30280,โป่งแดง,นครราชสีมา
30280,พันดุง,นครราชสีมา
30280,หนองสรวง,นครราชสีมา
30280,บึงอ้อ,นครราชสีมา
30140,สีคิ้ว,นครราชสีมา
30140,บ้านหัน,นครราชสีมา
30140,กฤษณา,นครราชสีมา
30340,ลาดบัวขาว,นครราชสีมา
30140,หนองหญ้าขาว,นครราชสีมา
30140,กุดน้อย,นครราชสีมา
30140,หนองน้ำใส,นครราชสีมา
30140,วังโรงใหญ่,นครราชสีมา
30140,มิตรภาพ,นครราชสีมา
30340,คลองไผ่,นครราชสีมา
30140,ดอนเมือง,นครราชสีมา
30140,หนองบัวน้อย,นครราชสีมา
30130,ปากช่อง,นครราชสีมา
30320,กลางดง,นครราชสีมา
30130,จันทึก,นครราชสีมา
30130,วังกะทะ,นครราชสีมา
30130,หมูสี,นครราชสีมา
30130,หนองสาหร่าย,นครราชสีมา
30130,ขนงพระ,นครราชสีมา
30130,โป่งตาลอง,นครราชสีมา
30130,คลองม่วง,นครราชสีมา
30130,หนองน้ำแดง,นครราชสีมา
30130,วังไทร,นครราชสีมา
30320,พญาเย็น,นครราชสีมา
30410,หนองบุนนาก,นครราชสีมา
30410,สารภี,นครราชสีมา
30410,ไทยเจริญ,นครราชสีมา
30410,หนองหัวแรต,นครราชสีมา
30410,แหลมทอง,นครราชสีมา
30410,หนองตะไก้,นครราชสีมา
30410,ลุงเขว้า,นครราชสีมา
30410,หนองไม้ไผ่,นครราชสีมา
30410,บ้านใหม่,นครราชสีมา
30440,แก้งสนามนาง,นครราชสีมา
30440,โนนสำราญ,นครราชสีมา
30440,บึงพะไล,นครราชสีมา
30440,สีสุก,นครราชสีมา
30440,บึงสำโรง,นครราชสีมา
30360,โนนแดง,นครราชสีมา
30360,โนนตาเถร,นครราชสีมา
30360,สำพะเนียง,นครราชสีมา
30360,วังหิน,นครราชสีมา
30360,ดอนยาวใหญ่,นครราชสีมา
30370,วังน้ำเขียว,นครราชสีมา
30370,วังหมี,นครราชสีมา
30150,ระเริง,นครราชสีมา
30370,อุดมทรัพย์,นครราชสีมา
30370,ไทยสามัคคี,นครราชสีมา
30210,สำนักตะคร้อ,นครราชสีมา
30210,หนองแวง,นครราชสีมา
30210,บึงปรือ,นครราชสีมา
30210,วังยายทอง,นครราชสีมา
30270,เมืองยาง,นครราชสีมา
30270,กระเบื้องนอก,นครราชสีมา
30270,ละหานปลาค้าว,นครราชสีมา
30270,โนนอุดม,นครราชสีมา
30220,สระพระ,นครราชสีมา
30220,มาบกราด,นครราชสีมา
30220,พังเทียม,นครราชสีมา
30220,ทัพรั้ง,นครราชสีมา
30220,หนองหอย,นครราชสีมา
30270,ขุย,นครราชสีมา
30270,บ้านยาง,นครราชสีมา
30270,ช่องแมว,นครราชสีมา
30270,ไพล,นครราชสีมา
30120,เมืองพะไล,นครราชสีมา
30120,โนนจาน,นครราชสีมา
30120,บัวลาย,นครราชสีมา
30120,หนองหว้า,นครราชสีมา
